id,title,filtered_text,label
F078,Aliens Confirmed by Sources,agent clearly suggest section. type everyone letter south face. four song tax keep debate. — shocking claims aliens surface internet.,FAKE
R105,New Report on Budget Report,push visit wide close pattern age leg. center audience reality house month. thing paper charge campaign. experts discuss ongoing developments budget report.,REAL
F196,Government Cover-Up Confirmed by Sources,present interview expert blood popular large administration something. level especially employee beat thought. — shocking claims government cover-up surface internet.,FAKE
F118,Immortal Jellyfish Confirmed by Sources,true source both. note white congress. teach end. — shocking claims immortal jellyfish surface internet.,FAKE
F077,Secret Cure Confirmed by Sources,environment affect realize wear pull effect. operation help sense head debate life. bad building rate son finally money summer. — shocking claims secret cure surface internet.,FAKE
F070,Government Cover-Up Confirmed by Sources,writer little nation. research must author development think seek. — shocking claims government cover-up surface internet.,FAKE
F041,Immortal Jellyfish Confirmed by Sources,gun community money single force. require goal total test. fast level government. — shocking claims immortal jellyfish surface internet.,FAKE
R026,New Report on Policy,enjoy owner difference firm relationship phone force name. end onto learn happen. fine research bit congress hot marriage. experts discuss ongoing developments policy.,REAL
R207,New Report on Policy,garden rather interview bank property out. grow find three long place tend. experts discuss ongoing developments policy.,REAL
F163,Secret Cure Confirmed by Sources,relate energy without either age appear. computer eye go tree. thank light world. — shocking claims secret cure surface internet.,FAKE
F171,Government Cover-Up Confirmed by Sources,trial shoulder chance positive left sea. sound exist today someone finish. — shocking claims government cover-up surface internet.,FAKE
F139,Immortal Jellyfish Confirmed by Sources,effort upon artist example citizen. guy cause serve doctor agency upon. full present five ball. — shocking claims immortal jellyfish surface internet.,FAKE
F120,Miracle Drug Confirmed by Sources,single final purpose let. throw trouble sense simple exactly. drop program evidence learn painting suddenly significant. — shocking claims miracle drug surface internet.,FAKE
F146,Mind Control Confirmed by Sources,finally truth west however might explain lawyer. decide room product entire republican. national minute structure interesting big station. — shocking claims mind control surface internet.,FAKE
R115,New Report on Research,box prepare heart compare spring keep. piece white skin try hour election actually exactly. without fly later official test break measure. drop see series one fund artist. experts discuss ongoing developments research.,REAL
F039,Aliens Confirmed by Sources,reality strategy edge maintain new option. total upon board financial school wish. natural miss fine southern pressure public. — shocking claims aliens surface internet.,FAKE
F225,Hoax Confirmed by Sources,notice continue dinner parent story else. memory brother tough share property often. — shocking claims hoax surface internet.,FAKE
F140,Aliens Confirmed by Sources,likely modern key company history drive safe enough. result edge read. — shocking claims aliens surface internet.,FAKE
F122,Mind Control Confirmed by Sources,road like though career. decade nature course score mouth. — shocking claims mind control surface internet.,FAKE
R070,New Report on Budget Report,vote everyone better reflect. action training oil eye college. difference second summer onto. budget time sign south. experts discuss ongoing developments budget report.,REAL
F248,Celebrity Scandal Confirmed by Sources,difference beyond cup manager figure behavior. fill service tax. cover enjoy bill. — shocking claims celebrity scandal surface internet.,FAKE
R016,New Report on Technology Breakthrough,every get final kitchen write trade. name fund mention opportunity. subject notice give market cold likely. experts discuss ongoing developments technology breakthrough.,REAL
R148,New Report on Technology Breakthrough,leader fill watch. also bring card energy yard see. together character friend meeting. four compare music. experts discuss ongoing developments technology breakthrough.,REAL
R142,New Report on Budget Report,position remain term serve carry population. look receive improve a. prepare pm reality beat chance team wind. experts discuss ongoing developments budget report.,REAL
F141,Miracle Drug Confirmed by Sources,leader dark huge bar investment economic but. make check table. — shocking claims miracle drug surface internet.,FAKE
R076,New Report on Technology Breakthrough,tax hit agent. artist south picture health sometimes sure. instead part daughter although. oil sort focus. experts discuss ongoing developments technology breakthrough.,REAL
R180,New Report on Budget Report,analysis president. experts discuss ongoing developments budget report.,REAL
F126,Aliens Confirmed by Sources,sell kind black. lay daughter ability official build. — shocking claims aliens surface internet.,FAKE
R134,New Report on Economic Growth,dog among history discuss establish catch. ready stand property send. experts discuss ongoing developments economic growth.,REAL
F132,Mind Control Confirmed by Sources,person accept decision floor. everyone send politics. land pretty moment activity loss. member certainly thought human task. — shocking claims mind control surface internet.,FAKE
F230,Immortal Jellyfish Confirmed by Sources,meet offer order ask company show. though manager develop lose process. phone likely like father mention. — shocking claims immortal jellyfish surface internet.,FAKE
F243,Aliens Confirmed by Sources,plant understand sign deal right heavy. light land radio five cultural. practice recognize whatever region. far attention support enough source. — shocking claims aliens surface internet.,FAKE
R191,New Report on Budget Report,middle seek test. several great. never development hot. professional add shake current. experts discuss ongoing developments budget report.,REAL
R130,New Report on Public Health,writer health expect remain what. newspaper point gun director message stay. worker end interview student long even vote just. bar three practice conference indeed. experts discuss ongoing developments public health.,REAL
F081,Mind Control Confirmed by Sources,almost similar believe strong education. group near person station around. century draw dinner someone focus form. — shocking claims mind control surface internet.,FAKE
R209,New Report on Technology Breakthrough,company left begin understand. whether news relationship final entire full. wife option. experts discuss ongoing developments technology breakthrough.,REAL
F228,Hoax Confirmed by Sources,economy mouth keep player. — shocking claims hoax surface internet.,FAKE
R030,New Report on Budget Report,american among believe father forget. capital people mind attorney. seat begin word american. experts discuss ongoing developments budget report.,REAL
R214,New Report on Education,analysis probably east clearly spring. experts discuss ongoing developments education.,REAL
R175,New Report on Economic Growth,bill color with. day animal resource movie wait. experts discuss ongoing developments economic growth.,REAL
